Entity,Code,Year,Renewables
Ireland,IRL,2009,1.6092947
Ireland,IRL,2010,-0.8684715
Ireland,IRL,2011,4.3716617
Ireland,IRL,2012,-0.5316861
Ireland,IRL,2013,1.0652201
Ireland,IRL,2014,2.0572605
Ireland,IRL,2015,3.7076495
Ireland,IRL,2016,-0.7462195
Ireland,IRL,2017,3.9804246
Ireland,IRL,2018,3.226408
Ireland,IRL,2019,4.2804995
Ireland,IRL,2020,3.995879
Ireland,IRL,2021,-4.623782
Ireland,IRL,2022,4.129186
Ireland,IRL,2023,3.0575764
Ireland,IRL,2024,0.9661572
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0
Israel,ISR,1981,0.0055555557
Israel,ISR,1982,0
Israel,ISR,1983,-0.0027777778
Israel,ISR,1984,0.0027777778
Israel,ISR,1985,0
Israel,ISR,1986,0.01111111
Israel,ISR,1987,0.01111111
Israel,ISR,1988,0
Israel,ISR,1989,-0.019444443
Israel,ISR,1990,0
Israel,ISR,1991,0.008333333
Israel,ISR,1992,0.063888885
Israel,ISR,1993,-0.008333333
Israel,ISR,1994,-0.008333333
Israel,ISR,1995,0.005555555
Israel,ISR,1996,-0.0027777776
Israel,ISR,1997,0.0027777776
Israel,ISR,1998,0
Israel,ISR,1999,0.02222222
Israel,ISR,2000,-0.005555555
Israel,ISR,2001,-0.030862488
Israel,ISR,2002,0.14964262
Israel,ISR,2003,0.03215553
Israel,ISR,2004,-0.008223474
Israel,ISR,2005,0.057825416
Israel,ISR,2006,-0.12004823
Israel,ISR,2007,-0.013757624
Israel,ISR,2008,0.027514389
Israel,ISR,2009,0.19914904
Israel,ISR,2010,0.20781204
Israel,ISR,2011,0.3648402
Israel,ISR,2012,0.4658711
Israel,ISR,2013,0.14031333
Israel,ISR,2014,1.0135678
Israel,ISR,2015,0.91673166
Israel,ISR,2016,1.4043528
Israel,ISR,2017,0.10211559
Israel,ISR,2018,0.5231672
Israel,ISR,2019,3.2185044
Israel,ISR,2020,2.7099693
Israel,ISR,2021,2.7895248
Israel,ISR,2022,2.2966752
Israel,ISR,2023,5.6265917
Israel,ISR,2024,4.8928504
Italy,ITA,1966,5.126045
Italy,ITA,1967,-3.445836
Italy,ITA,1968,1.3798542
Italy,ITA,1969,-3.5878372
Italy,ITA,1970,-0.90277386
Italy,ITA,1971,-3.6538267
Italy,ITA,1972,5.046529
Italy,ITA,1973,-10.506257
Italy,ITA,1974,2.0055542
Italy,ITA,1975,8.151746
Italy,ITA,1976,-5.6687574
Italy,ITA,1977,32.974304
Italy,ITA,1978,-15.435756
Italy,ITA,1979,1.3104124
Italy,ITA,1980,-1.530899
Italy,ITA,1981,-7.6732597
Italy,ITA,1982,-4.206955
Italy,ITA,1983,-0.44444084
Italy,ITA,1984,2.9024382
Italy,ITA,1985,-5.6236153
Italy,ITA,1986,0.60174084
Italy,ITA,1987,-3.7381992
Italy,ITA,1988,3.5527773
Italy,ITA,1989,-18.396816
Italy,ITA,1990,-6.9381285
Italy,ITA,1991,29.551615
Italy,ITA,1992,0.7251232
Italy,ITA,1993,-1.4325252
Italy,ITA,1994,8.304182
Italy,ITA,1995,-18.807861
Italy,ITA,1996,13.401818
Italy,ITA,1997,0.07141568
Italy,ITA,1998,0.93993163
Italy,ITA,1999,13.619788
Italy,ITA,2000,-1.0107588
Italy,ITA,2001,8.976763
Italy,ITA,2002,-17.214964
Italy,ITA,2003,-4.0251956
Italy,ITA,2004,21.751068
Italy,ITA,2005,-16.30339
Italy,ITA,2006,5.8428636
Italy,ITA,2007,-8.461324
Italy,ITA,2008,33.279705
Italy,ITA,2009,33.940655
Italy,ITA,2010,23.016174
Italy,ITA,2011,15.328724
Italy,ITA,2012,23.608372
Italy,ITA,2013,50.534424
Italy,ITA,2014,20.013645
Italy,ITA,2015,-29.350834
Italy,ITA,2016,-5.1661797
Italy,ITA,2017,-11.240236
Italy,ITA,2018,27.267303
Italy,ITA,2019,3.0037727
Italy,ITA,2020,2.1083555
Italy,ITA,2021,-0.89111423
Italy,ITA,2022,-40.90666
Italy,ITA,2023,35.942932
Italy,ITA,2024,37.541103
Japan,JPN,1966,9.1111145
Japan,JPN,1967,-29.999985
Japan,JPN,1968,13.611084
Japan,JPN,1969,5.2777863
Japan,JPN,1970,0.8973508
Japan,JPN,1971,24.422262
Japan,JPN,1972,2.5405626
Japan,JPN,1973,-50.877544
Japan,JPN,1974,44.339565
Japan,JPN,1975,2.2384126
Japan,JPN,1976,0.4768771
Japan,JPN,1977,-28.986097
Japan,JPN,1978,-7.1955633
Japan,JPN,1979,30.56138
Japan,JPN,1980,20.943539
Japan,JPN,1981,-1.7979765
Japan,JPN,1982,10.661167
Japan,JPN,1983,11.031658
Japan,JPN,1984,-31.753094
Japan,JPN,1985,33.083378
Japan,JPN,1986,-2.2670326
Japan,JPN,1987,-13.656258
Japan,JPN,1988,46.798164
Japan,JPN,1989,7.341606
Japan,JPN,1990,-31.292248
Japan,JPN,1991,21.862713
Japan,JPN,1992,-39.267593
Japan,JPN,1993,33.944088
Japan,JPN,1994,-72.10887
Japan,JPN,1995,42.408165
Japan,JPN,1996,-1.4789793
Japan,JPN,1997,29.573704
Japan,JPN,1998,6.6498
Japan,JPN,1999,-13.415219
Japan,JPN,2000,1.2555096
Japan,JPN,2001,-8.832184
Japan,JPN,2002,-0.6149476
Japan,JPN,2003,35.90578
Japan,JPN,2004,-0.51193666
Japan,JPN,2005,-26.401901
Japan,JPN,2006,30.030731
Japan,JPN,2007,-34.766224
Japan,JPN,2008,-1.4878738
Japan,JPN,2009,-13.516925
Japan,JPN,2010,55.47309
Japan,JPN,2011,-14.043035
Japan,JPN,2012,-6.2599635
Japan,JPN,2013,22.815292
Japan,JPN,2014,33.510227
Japan,JPN,2015,53.041542
Japan,JPN,2016,-10.155631
Japan,JPN,2017,27.50078
Japan,JPN,2018,29.778946
Japan,JPN,2019,1.6429882
Japan,JPN,2020,42.340828
Japan,JPN,2021,38.999264
Japan,JPN,2022,13.419078
Japan,JPN,2023,23.224133
Japan,JPN,2024,27.389828
Kazakhstan,KAZ,1986,-1.1907835
Kazakhstan,KAZ,1987,2.6393642
Kazakhstan,KAZ,1988,3.4986916
Kazakhstan,KAZ,1989,0.8347759
Kazakhstan,KAZ,1990,0.20552826
Kazakhstan,KAZ,1991,-0.46111298
Kazakhstan,KAZ,1992,-0.92777634
Kazakhstan,KAZ,1993,2.119444
Kazakhstan,KAZ,1994,4.3055553
Kazakhstan,KAZ,1995,-2.3555546
Kazakhstan,KAZ,1996,-2.7777786
Kazakhstan,KAZ,1997,-2.3111115
Kazakhstan,KAZ,1998,-0.9944439
Kazakhstan,KAZ,1999,-0.024999619
Kazakhstan,KAZ,2000,3.8862514
Kazakhstan,KAZ,2001,1.4040031
Kazakhstan,KAZ,2002,2.0313225
Kazakhstan,KAZ,2003,-0.8548012
Kazakhstan,KAZ,2004,-1.6663246
Kazakhstan,KAZ,2005,-0.7155857
Kazakhstan,KAZ,2006,-0.34795952
Kazakhstan,KAZ,2007,0.96222687
Kazakhstan,KAZ,2008,-2.0495396
Kazakhstan,KAZ,2009,-1.6275349
Kazakhstan,KAZ,2010,2.8352947
Kazakhstan,KAZ,2011,-0.4671904
Kazakhstan,KAZ,2012,-0.73289907
Kazakhstan,KAZ,2013,0.09482316
Kazakhstan,KAZ,2014,1.2765015
Kazakhstan,KAZ,2015,2.8562338
Kazakhstan,KAZ,2016,6.1985865
Kazakhstan,KAZ,2017,-1.0035546
Kazakhstan,KAZ,2018,-1.9839199
Kazakhstan,KAZ,2019,0.34173232
Kazakhstan,KAZ,2020,1.9957596
Kazakhstan,KAZ,2021,1.5368286
Kazakhstan,KAZ,2022,1.6481155
Kazakhstan,KAZ,2023,2.613817
Kazakhstan,KAZ,2024,8.735647
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0
Kuwait,KWT,2001,0
Kuwait,KWT,2002,0
Kuwait,KWT,2003,0
Kuwait,KWT,2004,0
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0
Kuwait,KWT,2011,0
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0.00046547316
Kuwait,KWT,2014,0.007875494
Kuwait,KWT,2015,0.0045451093
Kuwait,KWT,2016,0.10976216
Kuwait,KWT,2017,0.010386757
Kuwait,KWT,2018,0.0042137504
Kuwait,KWT,2019,0.016662136
Kuwait,KWT,2020,0.0027937554
Kuwait,KWT,2021,0.36546287
Kuwait,KWT,2022,-0.08727811
Kuwait,KWT,2023,-0.01654549
Kuwait,KWT,2024,-0.021287806
Latvia,LVA,1986,0.06138134
Latvia,LVA,1987,1.9396248
Latvia,LVA,1988,-1.9396248
Latvia,LVA,1989,1.6818266
Latvia,LVA,1990,2.4715815
Latvia,LVA,1991,-3.3916655
Latvia,LVA,1992,-2.0944452
Latvia,LVA,1993,0.98611116
Latvia,LVA,1994,1.1916671
Latvia,LVA,1995,-1.0222225
Latvia,LVA,1996,-2.9888885
Latvia,LVA,1997,3.0388892
Latvia,LVA,1998,3.7861109
Latvia,LVA,1999,-4.330556
Latvia,LVA,2000,0.18055594
Latvia,LVA,2001,-0.00081519876
Latvia,LVA,2002,-1.0315574
Latvia,LVA,2003,-0.43189454
Latvia,LVA,2004,2.2968383
Latvia,LVA,2005,0.5522717
Latvia,LVA,2006,-1.7225722
Latvia,LVA,2007,0.054665122
Latvia,LVA,2008,0.9560007
Latvia,LVA,2009,0.88242185
Latvia,LVA,2010,0.41332507
Latvia,LVA,2011,-1.4897894
Latvia,LVA,2012,2.6407754
Latvia,LVA,2013,-1.3937687
Latvia,LVA,2014,-1.8684238
Latvia,LVA,2015,0.08758347
Latvia,LVA,2016,1.6123966
Latvia,LVA,2017,4.9596844
Latvia,LVA,2018,-4.616383
Latvia,LVA,2019,-0.82535243
Latvia,LVA,2020,1.2180933
Latvia,LVA,2021,0.15161075
Latvia,LVA,2022,-0.16229285
Latvia,LVA,2023,2.5947912
Latvia,LVA,2024,-1.3962685
Lithuania,LTU,1986,-0.024552226
Lithuania,LTU,1987,-0.061380625
Lithuania,LTU,1988,0.061380625
Lithuania,LTU,1989,0
Lithuania,LTU,1990,0.08197832
Lithuania,LTU,1991,-0.21111113
Lithuania,LTU,1992,-0.07500005
Lithuania,LTU,1993,0.2277779
Lithuania,LTU,1994,0.16388881
Lithuania,LTU,1995,-0.2194444
Lithuania,LTU,1996,-0.13055557
Lithuania,LTU,1997,-0.08611119
Lithuania,LTU,1998,0.33888894
Lithuania,LTU,1999,-0.008333325
Lithuania,LTU,2000,-0.20749998
Lithuania,LTU,2001,-0.03707864
Lithuania,LTU,2002,0.074749805
Lithuania,LTU,2003,-0.0724651
Lithuania,LTU,2004,0.26414016
Lithuania,LTU,2005,0.10470443
Lithuania,LTU,2006,0.12397007
Lithuania,LTU,2007,0.78608274
Lithuania,LTU,2008,0.14846508
Lithuania,LTU,2009,0.10951817
Lithuania,LTU,2010,0.5243161
Lithuania,LTU,2011,0.51859325
Lithuania,LTU,2012,0.38326067
Lithuania,LTU,2013,0.9044264
Lithuania,LTU,2014,0.03443817
Lithuania,LTU,2015,0.49771643
Lithuania,LTU,2016,0.8873104
Lithuania,LTU,2017,1.2978355
Lithuania,LTU,2018,-0.7555324
Lithuania,LTU,2019,0.59409714
Lithuania,LTU,2020,0.61190546
Lithuania,LTU,2021,0.44144416
Lithuania,LTU,2022,0.91652435
Lithuania,LTU,2023,3.4162564
Lithuania,LTU,2024,4.2627783
Lower-middle-income countries,,1966,2.3231506
Lower-middle-income countries,,1967,8.386284
Lower-middle-income countries,,1968,14.698883
Lower-middle-income countries,,1969,12.646706
Lower-middle-income countries,,1970,7.1286697
Lower-middle-income countries,,1971,12.451759
Lower-middle-income countries,,1972,-1.3548126
Lower-middle-income countries,,1973,5.7815704
Lower-middle-income countries,,1974,-0.78414917
Lower-middle-income countries,,1975,22.318222
Lower-middle-income countries,,1976,11.425812
Lower-middle-income countries,,1977,15.525098
Lower-middle-income countries,,1978,40.2425
Lower-middle-income countries,,1979,-1.0192884
Lower-middle-income countries,,1980,12.606781
Lower-middle-income countries,,1981,17.808811
Lower-middle-income countries,,1982,-22.790096
Lower-middle-income countries,,1983,-0.4682598
Lower-middle-income countries,,1984,25.146923
Lower-middle-income countries,,1985,12.892729
Lower-middle-income countries,,1986,-1.964014
Lower-middle-income countries,,1987,1.915081
Lower-middle-income countries,,1988,25.49117
Lower-middle-income countries,,1989,31.962921
Lower-middle-income countries,,1990,16.807524
Lower-middle-income countries,,1991,22.279385
Lower-middle-income countries,,1992,-6.776318
Lower-middle-income countries,,1993,15.729168
Lower-middle-income countries,,1994,37.558414
Lower-middle-income countries,,1995,-5.113788
Lower-middle-income countries,,1996,-1.2685986
Lower-middle-income countries,,1997,-15.318447
Lower-middle-income countries,,1998,56.854156
Lower-middle-income countries,,1999,13.140247
Lower-middle-income countries,,2000,-16.576435
Lower-middle-income countries,,2001,-4.141738
Lower-middle-income countries,,2002,-9.634545
Lower-middle-income countries,,2003,21.238745
Lower-middle-income countries,,2004,94.396515
Lower-middle-income countries,,2005,-4.377314
Lower-middle-income countries,,2006,66.18853
Lower-middle-income countries,,2007,46.718197
Lower-middle-income countries,,2008,-8.88578
Lower-middle-income countries,,2009,0.39634305
Lower-middle-income countries,,2010,24.35404
Lower-middle-income countries,,2011,107.3284
Lower-middle-income countries,,2012,-47.744625
Lower-middle-income countries,,2013,127.044586
Lower-middle-income countries,,2014,44.013763
Lower-middle-income countries,,2015,-22.465508
Lower-middle-income countries,,2016,50.910675
Lower-middle-income countries,,2017,108.23067
Lower-middle-income countries,,2018,80.9294
Lower-middle-income countries,,2019,79.10559
Lower-middle-income countries,,2020,72.944954
Lower-middle-income countries,,2021,115.57034
Lower-middle-income countries,,2022,177.79414
Lower-middle-income countries,,2023,-1.614685
Lower-middle-income countries,,2024,129.47578
Luxembourg,LUX,1966,-0.02403611
Luxembourg,LUX,1967,0.027772233
Luxembourg,LUX,1968,0.0052083284
Luxembourg,LUX,1969,-0.03231944
Luxembourg,LUX,1970,0.022825003
Luxembourg,LUX,1971,-0.10412222
Luxembourg,LUX,1972,0.024255559
Luxembourg,LUX,1973,-0.018691674
Luxembourg,LUX,1974,0.06723888
Luxembourg,LUX,1975,-0.028316647
Luxembourg,LUX,1976,-0.06653056
Luxembourg,LUX,1977,0.14571111
Luxembourg,LUX,1978,-0.004361119
Luxembourg,LUX,1979,0.022155557
Luxembourg,LUX,1980,0.009613883
Luxembourg,LUX,1981,0.025930561
Luxembourg,LUX,1982,-0.028700009
Luxembourg,LUX,1983,-0.006283313
Luxembourg,LUX,1984,0.020624999
Luxembourg,LUX,1985,-0.04839446
Luxembourg,LUX,1986,0.04265277
Luxembourg,LUX,1987,0.054486126
Luxembourg,LUX,1988,-0.019405559
Luxembourg,LUX,1989,-0.07335
Luxembourg,LUX,1990,-0.020474657
Luxembourg,LUX,1991,0.04348576
Luxembourg,LUX,1992,-0.04578264
Luxembourg,LUX,1993,0.0008604266
Luxembourg,LUX,1994,0.053927783
Luxembourg,LUX,1995,0.019346166
Luxembourg,LUX,1996,-0.0904184
Luxembourg,LUX,1997,0.076819085
Luxembourg,LUX,1998,0.111576766
Luxembourg,LUX,1999,-0.05832015
Luxembourg,LUX,2000,0.13674095
Luxembourg,LUX,2001,-0.00914274
Luxembourg,LUX,2002,-0.047730677
Luxembourg,LUX,2003,-0.026645318
Luxembourg,LUX,2004,0.14850922
Luxembourg,LUX,2005,0.03538154
Luxembourg,LUX,2006,0.09954263
Luxembourg,LUX,2007,0.5624822
Luxembourg,LUX,2008,0.040851053
Luxembourg,LUX,2009,-0.070202455
Luxembourg,LUX,2010,0.0010317005
Luxembourg,LUX,2011,-0.0006528385
Luxembourg,LUX,2012,0.175235
Luxembourg,LUX,2013,0.23037824
Luxembourg,LUX,2014,0.25503033
Luxembourg,LUX,2015,0.23135923
Luxembourg,LUX,2016,0.13859257
Luxembourg,LUX,2017,0.6436968
Luxembourg,LUX,2018,0.33796453
Luxembourg,LUX,2019,0.41447702
Luxembourg,LUX,2020,0.64464355
Luxembourg,LUX,2021,-0.008090034
Luxembourg,LUX,2022,-0.008161977
Luxembourg,LUX,2023,0.44852644
Luxembourg,LUX,2024,0.9282989
Malaysia,MYS,1966,0.2916665
Malaysia,MYS,1967,0.09166682
Malaysia,MYS,1968,0.21944451
Malaysia,MYS,1969,0.58333325
Malaysia,MYS,1970,0.5222223
Malaysia,MYS,1971,-0.4333334
Malaysia,MYS,1972,0.29999995
Malaysia,MYS,1973,-0.12777758
Malaysia,MYS,1974,-0.2833333
Malaysia,MYS,1975,-0.0027780533
Malaysia,MYS,1976,-0.1583333
Malaysia,MYS,1977,-0.4972222
Malaysia,MYS,1978,0.3748629
Malaysia,MYS,1979,0.55437064
Malaysia,MYS,1980,0.8478615
Malaysia,MYS,1981,0.42393064
Malaysia,MYS,1982,-0.16305065
Malaysia,MYS,1983,0.6848111
Malaysia,MYS,1984,4.7284575
Malaysia,MYS,1985,0.8804712
Malaysia,MYS,1986,0.97830105
Malaysia,MYS,1987,2.3479242
Malaysia,MYS,1988,2.1196537
Malaysia,MYS,1989,-1.2065716
Malaysia,MYS,1990,-3.5218868
Malaysia,MYS,1991,1.1739626
Malaysia,MYS,1992,-0.4536543
Malaysia,MYS,1993,1.5750008
Malaysia,MYS,1994,4.527776
Malaysia,MYS,1995,-0.7361107
Malaysia,MYS,1996,-2.872221
Malaysia,MYS,1997,-2.8083334
Malaysia,MYS,1998,0.788888
Malaysia,MYS,1999,8.597223
Malaysia,MYS,2000,0.23407078
Malaysia,MYS,2001,-2.660898
Malaysia,MYS,2002,-2.4515843
Malaysia,MYS,2003,-0.92859423
Malaysia,MYS,2004,1.7333347
Malaysia,MYS,2005,1.095304
Malaysia,MYS,2006,0.9288374
Malaysia,MYS,2007,-0.35114968
Malaysia,MYS,2008,5.005057
Malaysia,MYS,2009,-1.0925027
Malaysia,MYS,2010,-1.9264271
Malaysia,MYS,2011,5.1120377
Malaysia,MYS,2012,4.214812
Malaysia,MYS,2013,6.2799387
Malaysia,MYS,2014,4.126041
Malaysia,MYS,2015,2.5136373
Malaysia,MYS,2016,15.176805
Malaysia,MYS,2017,16.74895
Malaysia,MYS,2018,1.6109351
Malaysia,MYS,2019,3.1877894
Malaysia,MYS,2020,6.0041466
Malaysia,MYS,2021,9.736288
Malaysia,MYS,2022,10.471453
Malaysia,MYS,2023,1.3415952
Malaysia,MYS,2024,6.8884783
Mexico,MEX,1966,3.4861107
Mexico,MEX,1967,2.497223
Mexico,MEX,1968,4.5138874
Mexico,MEX,1969,2.122223
Mexico,MEX,1970,4.4416656
Mexico,MEX,1971,-1.2027779
Mexico,MEX,1972,2.6638908
Mexico,MEX,1973,2.836457
Mexico,MEX,1974,1.8798614
Mexico,MEX,1975,-4.067013
Mexico,MEX,1976,5.9489527
Mexico,MEX,1977,5.423964
Mexico,MEX,1978,-8.24792
Mexico,MEX,1979,6.2906237
Mexico,MEX,1980,-3.3749957
Mexico,MEX,1981,21.564236
Mexico,MEX,1982,-3.6680548
Mexico,MEX,1983,-5.907988
Mexico,MEX,1984,8.1941
Mexico,MEX,1985,14.078936
Mexico,MEX,1986,-14.326853
Mexico,MEX,1987,-2.38974
Mexico,MEX,1988,7.7577543
Mexico,MEX,1989,9.903705
Mexico,MEX,1990,-1.017017
Mexico,MEX,1991,-2.9377892
Mexico,MEX,1992,13.30297
Mexico,MEX,1993,-0.018739022
Mexico,MEX,1994,-18.597225
Mexico,MEX,1995,20.971544
Mexico,MEX,1996,9.663847
Mexico,MEX,1997,-14.742092
Mexico,MEX,1998,-4.10526
Mexico,MEX,1999,22.31379
Mexico,MEX,2000,2.8543065
Mexico,MEX,2001,-13.654967
Mexico,MEX,2002,-11.038303
Mexico,MEX,2003,-11.292095
Mexico,MEX,2004,15.133207
Mexico,MEX,2005,9.088588
Mexico,MEX,2006,4.9798946
Mexico,MEX,2007,-5.816326
Mexico,MEX,2008,29.748314
Mexico,MEX,2009,-33.455902
Mexico,MEX,2010,29.865038
Mexico,MEX,2011,-2.0279527
Mexico,MEX,2012,-8.007736
Mexico,MEX,2013,-7.978564
Mexico,MEX,2014,34.749195
Mexico,MEX,2015,-13.965438
Mexico,MEX,2016,1.1701355
Mexico,MEX,2017,3.9650111
Mexico,MEX,2018,10.364763
Mexico,MEX,2019,5.171833
Mexico,MEX,2020,29.095531
Mexico,MEX,2021,29.960567
Mexico,MEX,2022,2.6564732
Mexico,MEX,2023,-30.226524
Mexico,MEX,2024,8.689739
Middle Africa (EI),,1966,0.43888855
Middle Africa (EI),,1967,-0.68611145
Middle Africa (EI),,1968,0.46111202
Middle Africa (EI),,1969,0.9666662
Middle Africa (EI),,1970,1.4027767
Middle Africa (EI),,1971,0.9027786
Middle Africa (EI),,1972,0.33333302
Middle Africa (EI),,1973,1.2388897
Middle Africa (EI),,1974,-0.29166698
Middle Africa (EI),,1975,1.5444431
Middle Africa (EI),,1976,-0.6444435
Middle Africa (EI),,1977,0.43611145
Middle Africa (EI),,1978,0.08055496
Middle Africa (EI),,1979,0.3833332
Middle Africa (EI),,1980,0.94444466
Middle Africa (EI),,1981,1.0361118
Middle Africa (EI),,1982,0.79999924
Middle Africa (EI),,1983,1.1361122
Middle Africa (EI),,1984,0.9888859
Middle Africa (EI),,1985,3.0000038
Middle Africa (EI),,1986,0.81388664
Middle Africa (EI),,1987,0.044446945
Middle Africa (EI),,1988,0.41666412
Middle Africa (EI),,1989,5.116667
Middle Africa (EI),,1990,-3.2072902
Middle Africa (EI),,1991,-0.8510437
Middle Africa (EI),,1992,2.3472233
Middle Africa (EI),,1993,-1.6888885
Middle Africa (EI),,1994,-1.3329861
Middle Africa (EI),,1995,3.0527782
Middle Africa (EI),,1996,0.09374848
Middle Africa (EI),,1997,-2.0250015
Middle Africa (EI),,1998,-0.59166336
Middle Africa (EI),,1999,1.1222229
Middle Africa (EI),,2000,3.0042958
Middle Africa (EI),,2001,0.52611893
Middle Africa (EI),,2002,0.04079494
Middle Africa (EI),,2003,0.95255935
Middle Africa (EI),,2004,4.957175
Middle Africa (EI),,2005,0.79390115
Middle Africa (EI),,2006,4.974988
Middle Africa (EI),,2007,-3.378693
Middle Africa (EI),,2008,2.4772131
Middle Africa (EI),,2009,-0.4000642
Middle Africa (EI),,2010,1.3960401
Middle Africa (EI),,2011,0.5423333
Middle Africa (EI),,2012,-0.72857386
Middle Africa (EI),,2013,6.156109
Middle Africa (EI),,2014,3.8484538
Middle Africa (EI),,2015,0.14017576
Middle Africa (EI),,2016,2.357535
Middle Africa (EI),,2017,7.0666766
Middle Africa (EI),,2018,7.56512
Middle Africa (EI),,2019,3.4628468
Middle Africa (EI),,2020,7.0582323
Middle Africa (EI),,2021,4.0988603
Middle Africa (EI),,2022,2.4586685
Middle Africa (EI),,2023,6.731396
Middle Africa (EI),,2024,2.321309
Middle East (EI),,1966,0.5562773
Middle East (EI),,1967,0.78521967
Middle East (EI),,1968,0.7009902
Middle East (EI),,1969,0.87437725
Middle East (EI),,1970,0.5103111
Middle East (EI),,1971,0.4868288
Middle East (EI),,1972,2.2618504
Middle East (EI),,1973,-2.2742977
Middle East (EI),,1974,2.959775
Middle East (EI),,1975,1.7347727
Middle East (EI),,1976,2.45718
Middle East (EI),,1977,2.1476727
Middle East (EI),,1978,7.5390415
Middle East (EI),,1979,-0.5456314
Middle East (EI),,1980,0.18575668
Middle East (EI),,1981,1.4768085
Middle East (EI),,1982,1.087553
Middle East (EI),,1983,-1.0694504
Middle East (EI),,1984,0.42337608
Middle East (EI),,1985,0.17976189
Middle East (EI),,1986,1.7805576
Middle East (EI),,1987,7.877775
Middle East (EI),,1988,1.0666656
Middle East (EI),,1989,-4.652775
Middle East (EI),,1990,7.3618436
Middle East (EI),,1991,-11.844667
Middle East (EI),,1992,18.938562
Middle East (EI),,1993,6.165737
Middle East (EI),,1994,-9.713806
Middle East (EI),,1995,5.8415146
Middle East (EI),,1996,0.12685776
Middle East (EI),,1997,-7.692557
Middle East (EI),,1998,3.5652924
Middle East (EI),,1999,-14.929194
Middle East (EI),,2000,-2.9833283
Middle East (EI),,2001,2.335071
Middle East (EI),,2002,14.109046
Middle East (EI),,2003,4.2743797
Middle East (EI),,2004,12.240685
Middle East (EI),,2005,1.8624892
Middle East (EI),,2006,11.312959
Middle East (EI),,2007,-4.478688
Middle East (EI),,2008,-34.73022
Middle East (EI),,2009,-4.049025
Middle East (EI),,2010,13.600446
Middle East (EI),,2011,2.5679893
Middle East (EI),,2012,8.582924
Middle East (EI),,2013,5.4940667
Middle East (EI),,2014,-7.531316
Middle East (EI),,2015,-6.935487
Middle East (EI),,2016,11.85901
Middle East (EI),,2017,4.0971475
Middle East (EI),,2018,-12.784331
Middle East (EI),,2019,81.46678
Middle East (EI),,2020,-15.9489975
Middle East (EI),,2021,-15.259747
Middle East (EI),,2022,14.100035
Middle East (EI),,2023,53.58126
Middle East (EI),,2024,13.051168
Morocco,MAR,1966,-0.4416666
Morocco,MAR,1967,-0.33888912
Morocco,MAR,1968,0.35000014
Morocco,MAR,1969,0.86111116
Morocco,MAR,1970,-0.06111145
Morocco,MAR,1971,0.48333335
Morocco,MAR,1972,0.21111107
Morocco,MAR,1973,-1.122222
Morocco,MAR,1974,0.4027779
Morocco,MAR,1975,-0.89166665
Morocco,MAR,1976,-0.049999952
Morocco,MAR,1977,1.0194442
Morocco,MAR,1978,0.14166665
Morocco,MAR,1979,0.4611113
Morocco,MAR,1980,-0.18611145
Morocco,MAR,1981,-1.3638885
Morocco,MAR,1982,-1.2555556
Morocco,MAR,1983,-0.2527778
Morocco,MAR,1984,-0.31944442
Morocco,MAR,1985,0.33333325
